Year,Month,City,AQI,Car,Bike,TotalGarbageT,GeneralGarbageT,HugeGarbageT,RecycleGarbageT,KitchenWasteT,WastePerPersonKG,PenaltyConstruction,PenaltyPollution,PenaltyMobilePollution,ExamConstruction,ExamPollution,ExamMobliePollution
95,3M,宜蘭縣,yellow,130133,271981,8737,4405,54,3687,590,0.845,1,1,7,99,77,10766
95,4M,宜蘭縣,yellow,130190,271949,8472,4295,57,3567,553,0.846,2,3,370,66,57,9290
95,5M,宜蘭縣,yellow,130450,272120,9063,4766,68,3673,556,0.876,3,3,183,41,85,9646
95,6M,宜蘭縣,yellow,130671,272801,9309,4859,48,3792,611,0.93,7,2,142,54,73,10210
95,7M,宜蘭縣,green,130959,273663,9899,5141,239,3916,603,0.957,7,1,89,24,98,9365
95,8M,宜蘭縣,yellow,130886,274058,8909,4611,94,3592,612,0.861,5,8,153,33,115,9260
95,9M,宜蘭縣,yellow,131125,274794,9067,4596,180,3690,602,0.906,12,3,116,14,98,10020
95,10M,花蓮縣,yellow,105891,227077,9297,4659,29,4071,538,0.903,4,2,37,47,72,11354
95,11M,花蓮縣,yellow,105983,227419,9138,4415,25,4143,554,0.917,2,3,88,18,64,4570
95,12M,花蓮縣,yellow,105977,227455,8768,4596,21,3756,395,0.852,2,4,115,14,70,1957
95,1M,花蓮縣,yellow,105943,223480,8995,4688,58,3619,630,0.871,1,6,30,4,55,125
95,2M,花蓮縣,yellow,105832,223928,9615,5246,92,3689,588,1.031,2,5,13,5,45,14578
95,3M,花蓮縣,yellow,105778,224279,9092,4811,59,3656,567,0.881,0,2,119,41,87,17468
95,4M,花蓮縣,yellow,105919,224135,8625,4544,76,3402,602,0.864,0,3,191,29,62,14401
95,5M,花蓮縣,yellow,106009,224354,8906,4720,56,3501,629,0.864,0,2,211,22,72,11623
95,6M,花蓮縣,yellow,106018,224978,9261,4947,58,3623,633,0.929,2,4,107,64,81,18218
95,7M,花蓮縣,green,106046,225475,9531,4836,37,3985,673,0.925,2,6,50,59,62,18806
95,8M,花蓮縣,yellow,105948,226048,10242,5107,443,4080,612,0.995,0,10,110,31,78,15229
95,9M,花蓮縣,yellow,105894,226568,8942,4499,53,3835,555,0.898,1,11,144,27,77,27388
95,10M,金門縣,orange,0,0,9741,4570,22,4681,468,0.949,3,3,135,27,68,22261
95,11M,金門縣,red,0,0,9189,4050,23,4684,431,0.925,1,1,206,22,82,15937
95,12M,金門縣,orange,0,0,9525,4184,20,4836,485,0.929,0,0,95,22,55,12206
95,1M,金門縣,orange,0,0,8965,4817,20,3728,400,0.871,1,3,51,5,81,14523
95,2M,金門縣,orange,0,0,9949,5225,35,4301,388,1.034,1,2,69,7,55,11856
95,3M,金門縣,red,0,0,9034,4534,20,4016,465,0.879,0,4,129,20,75,14919
95,4M,金門縣,red,0,0,8523,4412,22,3652,437,0.857,2,0,150,28,70,12919
95,5M,金門縣,orange,0,0,9161,4733,24,3961,442,0.892,1,1,123,63,63,16743
95,6M,金門縣,yellow,0,0,9677,4803,24,4327,522,0.973,2,1,133,46,104,14255
95,7M,金門縣,yellow,0,0,9456,4645,25,4296,491,0.921,1,4,140,24,57,33776
95,8M,金門縣,yellow,0,0,9715,4687,25,4502,501,0.946,3,6,41,23,88,28528
95,9M,金門縣,orange,0,0,9264,4506,23,4277,458,0.932,0,1,15,20,52,27811
95,10M,南投縣,red,183316,323390,9881,4213,31,5129,508,0.967,0,1,178,33,66,23223
95,11M,南投縣,orange,183760,324061,10167,3996,30,5667,474,1.029,0,0,141,24,64,23654
95,12M,南投縣,orange,184110,324448,10157,4202,22,5470,462,0.995,0,6,49,28,91,14394
95,1M,南投縣,orange,181976,317360,10607,4876,42,5215,474,1.034,0,1,2,3,49,21316
95,2M,南投縣,orange,181943,317994,9190,4039,24,4671,456,0.992,1,0,49,5,72,23762
95,3M,南投縣,orange,182043,318627,9262,4173,33,4568,488,0.904,1,3,38,17,72,25721
95,4M,南投縣,orange,182038,318941,9034,4061,25,4483,466,0.911,0,4,188,37,64,26035
95,5M,南投縣,yellow,182205,319218,9485,4270,25,4726,464,0.927,0,0,14,28,58,30590
95,6M,南投縣,green,182316,319744,10090,4460,48,5070,512,1.019,0,2,161,34,110,29077
95,7M,南投縣,yellow,182564,320342,9326,4151,27,4605,543,0.912,2,4,230,20,109,32113
95,8M,南投縣,yellow,182570,321199,9593,3996,40,5014,543,0.938,0,6,215,29,70,28359
95,9M,南投縣,yellow,182881,322509,9411,3887,33,4957,534,0.952,0,8,94,22,83,25824
95,10M,屏東縣,orange,250359,652138,1385,995,8,312,70,0.648,0,0,0,0,0,0
95,11M,屏東縣,orange,250695,653394,1418,1001,9,331,76,0.681,0,0,0,0,0,0
95,12M,屏東縣,orange,251180,654493,1433,1058,8,300,67,0.661,0,0,0,0,0,0
95,1M,屏東縣,orange,249446,637696,1792,1325,5,392,70,0.894,0,0,0,0,0,0
95,2M,屏東縣,orange,249434,639449,1894,1434,9,366,86,1.039,0,0,0,0,0,0
95,3M,屏東縣,orange,249695,640845,1687,1229,8,357,93,0.83,0,0,0,0,0,0
95,4M,屏東縣,yellow,249904,641910,1625,1207,9,312,97,0.82,0,0,0,0,0,0
95,5M,屏東縣,yellow,250500,643325,1579,1216,7,251,105,0.766,0,0,0,0,0,0
95,6M,屏東縣,green,251077,645066,1627,1229,9,287,102,0.811,0,0,0,0,0,0
95,7M,屏東縣,yellow,251765,646947,1631,1221,8,325,77,0.781,0,0,0,0,0,0
95,8M,屏東縣,yellow,251558,648425,1674,1243,8,342,80,0.796,0,0,0,0,0,0
95,9M,屏東縣,yellow,252085,650722,1603,1143,9,373,78,0.781,0,0,0,0,0,0
95,10M,苗栗縣,orange,187607,321464,1534,1029,10,403,92,0.659,0,0,0,0,0,0
95,11M,苗栗縣,yellow,187913,322191,1522,1017,9,401,94,0.67,0,0,0,0,0,0
95,12M,苗栗縣,yellow,188244,322593,1503,1012,10,383,98,0.636,0,0,0,0,0,0
95,1M,苗栗縣,orange,186742,314584,1609,1107,14,410,77,0.737,0,0,0,0,0,0
95,2M,苗栗縣,yellow,186283,315091,1434,966,9,372,86,0.722,0,0,0,0,0,0
95,3M,苗栗縣,orange,186486,315581,1442,993,9,354,85,0.651,0,0,0,0,0,0
95,4M,苗栗縣,yellow,186709,315782,1436,990,9,355,83,0.665,0,0,0,0,0,0
95,5M,苗栗縣,yellow,186783,316147,1553,1108,9,353,83,0.692,0,0,0,0,0,0
95,6M,苗栗縣,green,187271,317163,1596,1124,16,378,78,0.73,0,0,0,0,0,0
95,7M,苗栗縣,green,187309,318158,1624,1081,9,429,106,0.714,0,0,0,0,0,0
95,8M,苗栗縣,yellow,187398,318846,1616,1099,10,402,106,0.705,0,0,0,0,0,0
95,9M,苗栗縣,yellow,187651,320529,1486,1002,11,374,100,0.664,0,0,0,0,0,0
95,10M,桃園市,yellow,610425,958769,1463,906,11,0,96,0.587,0,0,0,11,8,222
95,11M,桃園市,yellow,611355,961860,1377,857,13,0,94,0.568,0,0,0,0,2,206
95,12M,桃園市,yellow,612597,963860,1482,913,11,0,97,0.588,0,0,0,10,9,262
95,1M,桃園市,yellow,603637,927817,1608,1044,12,420,133,0.675,0,1,0,10,1,28
95,2M,桃園市,yellow,603888,930509,1681,1191,18,375,97,0.777,0,0,0,4,2,14
95,3M,桃園市,orange,605111,933113,1562,1049,10,399,105,0.649,1,0,0,2,3,25
95,4M,桃園市,yellow,605426,934709,1467,1016,10,339,103,0.626,0,0,0,6,9,93
95,5M,桃園市,yellow,607031,936908,1503,1026,10,362,104,0.617,1,2,0,4,4,285
95,6M,桃園市,yellow,608293,940296,1516,1017,10,382,107,0.641,2,0,0,10,1,197
95,7M,桃園市,yellow,609548,944225,1521,983,10,0,105,0.619,0,0,0,4,7,202
95,8M,桃園市,yellow,609782,948210,1593,1068,11,0,105,0.645,0,0,0,4,6,188
95,9M,桃園市,yellow,610763,954674,1473,928,9,0,97,0.614,0,0,0,9,4,208
95,10M,高雄市,orange,366923,936784,1408,889,9,406,104,0.543,0,0,0,17,32,88
95,11M,高雄市,orange,367037,938914,1321,811,10,406,94,0.525,0,1,0,5,10,315
95,12M,高雄市,red,367905,940757,1427,885,14,437,92,0.546,1,0,0,14,11,296
95,1M,高雄市,red,364679,912374,1512,940,10,476,86,0.597,1,1,0,3,5,0
95,2M,高雄市,red,364727,915457,1499,982,11,417,89,0.63,0,0,0,5,3,0
95,3M,高雄市,red,364919,917501,1363,888,9,374,93,0.535,1,0,0,2,5,0
95,4M,高雄市,orange,365282,919436,1440,942,8,394,95,0.581,0,0,0,0,5,0
95,5M,高雄市,yellow,366061,921440,1412,907,8,392,105,0.549,1,0,0,5,8,0
95,6M,高雄市,yellow,366330,924519,1466,945,10,405,105,0.588,0,0,0,7,6,42
95,7M,高雄市,yellow,367099,927226,1439,947,9,383,100,0.557,1,0,0,9,9,137
95,8M,高雄市,yellow,366611,930259,1453,929,10,415,99,0.562,0,1,0,3,19,106
95,9M,高雄市,orange,366769,934437,1426,911,8,402,106,0.569,0,0,0,6,15,129
95,10M,基隆市,green,89387,180678,1426,868,21,449,88,0.499,0,0,0,3,17,195
95,11M,基隆市,yellow,89345,181096,1372,838,10,428,96,0.493,0,0,0,17,7,191
95,12M,基隆市,yellow,89453,179584,1486,898,15,470,103,0.513,0,0,0,4,9,251
95,1M,基隆市,yellow,89285,176452,1540,1017,18,422,83,0.587,0,0,0,7,16,166
95,2M,基隆市,yellow,89311,176802,1452,910,17,444,81,0.608,1,0,0,3,19,359
95,3M,基隆市,yellow,89475,177176,1521,913,28,494,86,0.571,0,0,0,10,7,288
95,4M,基隆市,yellow,89340,177399,1500,933,35,447,86,0.576,0,0,0,3,11,38
95,5M,基隆市,green,89351,177725,1500,919,11,481,90,0.551,0,0,0,6,2,84
95,6M,基隆市,green,89588,178260,1620,1019,43,462,97,0.608,0,0,0,3,10,245
95,7M,基隆市,yellow,89801,178846,1519,978,16,434,91,0.544,0,0,0,20,13,338
95,8M,基隆市,yellow,89716,179295,1436,929,14,402,91,0.51,0,0,0,6,32,236
95,9M,基隆市,yellow,89823,180164,1411,890,12,418,92,0.514,0,0,0,13,13,151
95,10M,連江縣,orange,0,0,1537,863,101,446,127,0.514,0,0,0,13,24,301
95,11M,連江縣,orange,0,0,1500,824,79,468,129,0.517,0,0,0,3,26,299
95,12M,連江縣,orange,0,0,1583,858,89,495,140,0.525,0,0,0,4,10,99
95,1M,連江縣,orange,0,0,1416,870,26,441,79,0.486,0,0,0,5,18,26
95,2M,連江縣,yellow,0,0,1635,1054,16,470,95,0.619,0,0,0,0,7,14
95,3M,連江縣,orange,0,0,1523,950,16,458,99,0.519,0,0,0,7,13,3
95,4M,連江縣,orange,0,0,1438,892,18,434,95,0.506,0,1,1,6,9,59
95,5M,連江縣,yellow,0,0,1512,939,14,443,115,0.513,0,0,0,7,7,90
95,6M,連江縣,yellow,0,0,1574,974,15,478,106,0.552,0,0,0,13,50,209
95,7M,連江縣,green,0,0,1540,918,37,482,102,0.521,0,1,0,6,20,141
95,8M,連江縣,yellow,0,0,1527,918,18,486,105,0.515,0,0,0,17,20,273
95,9M,連江縣,yellow,0,0,1762,960,188,488,126,0.612,0,0,0,4,12,213
95,10M,雲林縣,orange,225958,456665,1623,908,43,538,135,0.511,0,1,6,10,33,1066
95,11M,雲林縣,orange,226444,457450,1679,933,34,578,134,0.543,0,0,0,9,27,285
95,12M,雲林縣,yellow,227126,457907,1671,917,30,588,135,0.52,0,0,0,2,10,77
95,1M,雲林縣,orange,223680,447762,1590,896,74,503,118,0.526,0,0,0,3,19,7
95,2M,雲林縣,orange,223525,448701,1525,897,18,493,116,0.557,0,0,0,3,14,0
95,3M,雲林縣,orange,224084,449576,1625,893,87,501,143,0.534,0,0,0,1,9,0
95,4M,雲林縣,orange,224524,450218,1586,885,31,533,138,0.537,0,0,0,1,15,0
95,5M,雲林縣,yellow,224708,451056,1708,1003,39,503,162,0.557,0,0,0,1,12,2
95,6M,雲林縣,green,225395,451963,1700,974,50,542,134,0.57,0,0,0,6,35,556
95,7M,雲林縣,yellow,226054,453093,1787,1039,47,559,142,0.577,0,0,0,6,26,225
95,8M,雲林縣,yellow,226420,454333,1674,962,45,519,148,0.536,0,0,0,7,20,353
95,9M,雲林縣,yellow,225654,455654,1796,1060,36,556,144,0.589,0,0,0,14,16,266
95,10M,新北市,yellow,900261,2086991,1808,928,42,698,140,0.524,0,1,0,5,24,221
95,11M,新北市,yellow,900040,2091136,1791,903,52,695,140,0.532,1,0,0,2,10,273
95,12M,新北市,yellow,898188,2093606,1859,963,22,740,134,0.532,0,0,0,6,5,5
95,1M,新北市,yellow,898083,2038979,1830,1081,23,575,152,0.567,0,0,0,1,0,1
95,2M,新北市,yellow,896692,2043751,1587,883,20,545,139,0.521,0,0,17,3,2,0
95,3M,新北市,orange,896944,2047934,1610,904,32,530,144,0.491,0,0,0,4,5,185
95,4M,新北市,yellow,896715,2051308,1705,975,37,535,159,0.532,0,4,0,13,4,317
95,5M,新北市,yellow,897925,2055877,1795,1013,43,571,167,0.539,0,0,0,8,18,308
95,6M,新北市,yellow,898733,2061309,1675,942,28,551,154,0.518,0,1,1,13,7,272
95,7M,新北市,yellow,900451,2067335,1745,969,28,599,149,0.518,0,0,32,6,5,256
95,8M,新北市,yellow,899966,2072554,1819,981,28,665,144,0.536,0,1,0,17,23,238
95,9M,新北市,yellow,900544,2081828,1683,899,38,610,136,0.509,0,0,0,5,13,248
95,10M,新竹市,yellow,127929,234679,1928,906,40,852,130,0.522,0,0,0,9,33,271
95,11M,新竹市,orange,128119,235175,1962,873,59,903,126,0.546,0,0,0,3,13,21
95,12M,新竹市,yellow,128275,235549,2112,903,72,1008,130,0.566,0,2,0,5,16,0
95,1M,新竹市,orange,126901,230592,1943,955,27,820,142,0.553,1,0,0,0,5,0
95,2M,新竹市,yellow,126810,231087,1917,1050,29,706,131,0.601,0,0,0,3,1,1
95,3M,新竹市,orange,126812,231253,1829,915,23,743,148,0.515,0,1,0,4,28,252
95,4M,新竹市,orange,127018,231473,1886,1002,49,676,159,0.546,0,0,0,12,7,170
95,5M,新竹市,yellow,127372,231861,2014,1068,34,753,158,0.561,0,0,0,5,37,160
95,6M,新竹市,yellow,127393,232186,1863,1007,39,680,137,0.534,0,0,0,13,11,348
95,7M,新竹市,yellow,127698,232654,1953,1047,37,723,146,0.539,0,0,0,4,5,486
95,8M,新竹市,yellow,127530,233053,1801,963,26,677,136,0.494,0,0,0,15,8,236
95,9M,新竹市,yellow,127859,234165,1864,988,39,701,136,0.525,0,0,0,15,11,349
95,10M,新竹縣,yellow,167692,240036,2049,955,89,870,135,0.523,1,0,0,12,16,390
95,11M,新竹縣,yellow,167947,240752,1947,904,79,837,127,0.512,0,0,0,6,10,60
95,12M,新竹縣,yellow,168485,241204,2089,998,80,872,139,0.529,0,1,0,6,9,0
95,1M,新竹縣,yellow,164921,232116,2144,1108,90,814,131,0.572,0,1,0,2,11,0
95,2M,新竹縣,yellow,165101,232927,1674,821,31,696,126,0.492,0,2,0,10,1,45
95,3M,新竹縣,orange,165389,233371,1858,876,40,808,134,0.491,0,1,0,6,4,341
95,4M,新竹縣,yellow,165420,233653,2040,970,51,890,129,0.554,0,0,0,16,20,359
95,5M,新竹縣,yellow,165949,234359,2044,1038,43,829,134,0.535,0,1,0,7,5,234
95,6M,新竹縣,yellow,166567,235492,2028,1016,39,838,134,0.546,0,1,0,8,7,467
95,7M,新竹縣,green,166976,236687,2093,1013,77,861,142,0.543,0,1,0,14,15,310
95,8M,新竹縣,yellow,167010,237536,2161,1016,77,925,143,0.558,1,1,0,8,9,336
95,9M,新竹縣,yellow,167332,239052,2046,993,49,860,144,0.543,0,0,0,18,6,308
95,10M,嘉義市,red,82924,186381,2332,1178,45,981,128,0.57,0,0,0,3,15,337
95,11M,嘉義市,orange,83022,186880,2225,1102,42,952,129,0.56,0,0,42,2,10,224
95,12M,嘉義市,red,83099,187079,2313,1170,40,962,142,0.563,0,0,0,0,10,0
95,1M,嘉義市,orange,82794,182839,1986,965,76,806,139,0.501,0,0,0,8,2,6
95,2M,嘉義市,orange,82771,183355,2198,1111,77,875,134,0.612,0,0,0,0,0,442
95,3M,嘉義市,red,82985,183614,2107,1005,57,898,147,0.528,1,0,0,15,5,127
95,4M,嘉義市,orange,82909,183765,2142,1017,126,862,137,0.553,0,0,0,1,19,376
95,5M,嘉義市,yellow,82927,184124,2172,1079,76,876,141,0.541,0,0,0,17,12,408
95,6M,嘉義市,yellow,82962,184464,2315,1193,35,940,146,0.595,0,1,0,14,5,519
95,7M,嘉義市,green,83051,184866,2269,1155,31,944,139,0.563,0,2,0,5,11,322
95,8M,嘉義市,yellow,83050,185221,2241,1169,35,908,129,0.553,0,2,0,9,9,394
95,9M,嘉義市,orange,83074,186002,2252,1169,38,910,135,0.571,1,0,0,15,5,306
95,10M,嘉義縣,red,170467,342427,2860,1147,12,1525,177,0.686,1,0,0,16,11,356
95,11M,嘉義縣,orange,170623,343084,2842,1075,61,1528,178,0.703,0,0,0,9,27,381
95,12M,嘉義縣,yellow,170853,343241,3178,1147,80,1763,188,0.759,0,0,0,15,26,364
95,1M,嘉義縣,orange,169726,336199,2408,1229,59,972,149,0.585,0,0,0,6,2,0
95,2M,嘉義縣,orange,169562,336885,2529,1318,55,1012,144,0.656,0,0,0,0,3,0
95,3M,嘉義縣,orange,170004,337548,2410,1229,36,988,157,0.585,0,0,0,0,11,338
95,4M,嘉義縣,orange,170046,337891,2287,1156,29,945,156,0.573,1,3,0,6,12,657
95,5M,嘉義縣,yellow,170246,338480,2518,1212,52,1055,199,0.61,1,0,0,3,21,559
95,6M,嘉義縣,yellow,170617,339144,2395,1142,64,997,191,0.599,0,1,0,7,25,379
95,7M,嘉義縣,yellow,170602,339853,2405,1147,37,1035,185,0.582,0,0,4,11,27,591
95,8M,嘉義縣,yellow,170374,340702,2583,1178,47,1161,198,0.624,0,0,13,9,20,453
95,9M,嘉義縣,yellow,170426,341625,2557,1151,27,1165,213,0.636,0,0,0,6,16,319
95,10M,彰化縣,orange,421731,843960,2573,706,34,1392,442,0.606,0,0,0,15,32,517
95,11M,彰化縣,orange,421904,845512,2393,626,38,1332,397,0.582,1,0,0,8,17,423
95,12M,彰化縣,orange,421938,846680,2374,540,42,1381,412,0.558,0,0,0,11,14,57
95,1M,彰化縣,orange,418120,828884,2659,1020,69,1360,210,0.635,0,0,0,9,12,73
95,2M,彰化縣,orange,417785,830404,2655,1111,35,1356,153,0.701,0,1,0,2,11,0
95,3M,彰化縣,orange,418361,831919,2655,997,73,1406,178,0.633,0,3,0,7,8,67
95,4M,彰化縣,orange,418886,832888,2681,1140,30,1330,181,0.66,0,1,0,13,23,373
95,5M,彰化縣,yellow,419518,833682,2850,1168,60,1407,214,0.678,0,1,0,9,19,732
95,6M,彰化縣,yellow,419877,835214,2724,1069,43,1417,195,0.67,0,3,0,12,21,465
95,7M,彰化縣,yellow,420976,836903,2590,1008,52,1336,194,0.616,0,1,0,11,20,589
95,8M,彰化縣,yellow,420705,838702,2589,1059,53,1274,202,0.615,0,2,0,11,14,399
95,9M,彰化縣,yellow,421585,842010,2539,802,43,1328,366,0.62,0,1,0,7,15,472
95,10M,臺中市,orange,877981,1503208,13625,8231,177,3951,1266,0.821,4,1,63,217,58,2819
95,11M,臺中市,orange,878862,1506488,13901,8209,260,4183,1250,0.865,26,3,96,20,29,3816
95,12M,臺中市,yellow,880040,1508912,14041,8395,229,4178,1241,0.845,0,3,50,12,23,2559
95,1M,臺中市,orange,873823,1467108,15296,9218,214,3541,2323,0.92,0,14,55,166,72,23
95,2M,臺中市,orange,872212,1469877,15354,9649,219,3199,2287,1.023,5,5,0,80,38,25
95,3M,臺中市,orange,871831,1473153,14354,8492,164,3410,2288,0.864,4,2,4,115,63,1599
95,4M,臺中市,yellow,872943,1475404,14541,8774,166,3273,2328,0.904,0,3,2,167,48,1566
95,5M,臺中市,yellow,873511,1478216,15154,9187,160,3341,2465,0.912,2,5,20,194,75,1711
95,6M,臺中市,yellow,874403,1482227,14631,8629,185,3171,2646,0.91,0,3,55,220,46,1597
95,7M,臺中市,yellow,875854,1487255,13875,8971,234,3400,1270,0.835,4,5,49,204,51,3038
95,8M,臺中市,yellow,876387,1491511,14398,9103,256,3755,1284,0.867,7,1,44,208,50,3265
95,9M,臺中市,yellow,877704,1498595,13993,8781,381,3579,1253,0.871,20,4,80,218,57,2534
95,10M,臺北市,yellow,0,0,14292,8409,137,4420,1327,0.862,3,1,43,16,32,4238
95,11M,臺北市,yellow,0,0,13798,8010,151,4317,1320,0.861,3,3,59,2,27,4166
95,12M,臺北市,yellow,0,0,14265,8220,117,4615,1313,0.861,3,2,57,5,22,3091
95,1M,臺北市,yellow,0,0,15281,8807,250,4926,1297,0.918,10,1,65,9,35,384
95,2M,臺北市,yellow,0,0,14372,8412,94,4478,1388,0.956,0,0,49,18,14,13
95,3M,臺北市,yellow,0,0,13961,8193,89,4281,1398,0.84,0,2,5,7,7,1149
95,4M,臺北市,yellow,0,0,13891,8175,97,4183,1437,0.864,0,1,30,4,4,1710
95,5M,臺北市,yellow,0,0,14203,8370,105,4254,1474,0.856,1,0,44,13,10,2151
95,6M,臺北市,yellow,0,0,14367,8595,102,4277,1392,0.894,4,1,88,38,28,3131
95,7M,臺北市,yellow,0,0,14625,8584,152,4506,1383,0.881,2,1,78,30,35,3581
95,8M,臺北市,yellow,0,0,14689,8454,157,4746,1332,0.886,4,4,117,2,16,1643
95,9M,臺北市,yellow,0,0,13658,7938,123,4288,1310,0.851,0,4,91,5,34,1623
95,10M,臺東縣,yellow,65371,166258,14092,7669,184,0,1469,0.853,1,8,34,17,8,1962
95,11M,臺東縣,yellow,65410,166574,13647,7072,98,0,1462,0.854,1,0,85,35,13,2665
95,12M,臺東縣,green,65404,166764,13399,7348,78,0,1518,0.812,0,0,0,18,25,3059
95,1M,臺東縣,green,65462,163348,13488,7835,195,4133,1324,0.813,9,3,102,10,14,482
95,2M,臺東縣,green,65492,163660,15678,9318,365,4681,1315,1.047,0,3,31,0,6,206
95,3M,臺東縣,yellow,65614,163857,14373,8336,115,4487,1435,0.868,1,6,17,1,6,1245
95,4M,臺東縣,green,65522,164145,13896,8034,122,4279,1462,0.867,1,0,11,2,7,940
95,5M,臺東縣,green,65606,164365,14362,8492,148,4252,1470,0.868,3,0,65,11,8,4739
95,6M,臺東縣,green,65383,164595,14434,8516,107,4364,1448,0.902,1,0,76,1,11,1609
95,7M,臺東縣,green,65319,164941,14724,8576,212,0,1484,0.89,3,0,95,28,14,1686
95,8M,臺東縣,green,65230,165210,14560,8394,203,0,1465,0.881,0,0,54,22,2,1203
95,9M,臺東縣,green,65356,165849,13945,7777,158,0,1447,0.872,1,1,41,6,14,1663
95,10M,臺南市,orange,569840,1278304,12998,7602,138,3804,1455,0.789,4,3,52,12,7,8884
95,11M,臺南市,orange,570484,1281332,11595,6772,129,3290,1404,0.727,7,1,40,13,22,9134
95,12M,臺南市,orange,570950,1283038,12536,7060,148,3882,1445,0.761,1,1,82,12,10,9182
95,1M,臺南市,orange,566256,1247473,14504,8087,195,4727,1495,0.878,7,3,29,30,8,510
95,2M,臺南市,orange,566103,1251092,15043,8446,198,4839,1560,0.974,0,2,50,1,5,886
95,3M,臺南市,orange,566723,1253665,13317,7268,89,4429,1532,0.807,9,1,0,13,11,732
95,4M,臺南市,orange,566995,1255685,13282,7132,81,4593,1476,0.832,4,1,1,19,12,4767
95,5M,臺南市,yellow,567895,1258720,14157,7881,84,4651,1542,0.858,5,1,37,23,7,4542
95,6M,臺南市,yellow,568579,1262157,13910,7612,81,4702,1514,0.872,2,2,18,4,21,3933
95,7M,臺南市,yellow,569638,1265776,14470,8069,257,4658,1487,0.878,2,0,20,18,17,8181
95,8M,臺南市,yellow,569319,1269861,13497,7533,248,4228,1489,0.819,0,1,62,11,9,6053
95,9M,臺南市,yellow,570006,1274597,12910,7178,177,4114,1442,0.809,3,2,462,17,15,4927
95,10M,澎湖縣,yellow,20470,61774,13672,7347,153,4533,1639,0.831,3,4,39,12,23,8079
95,11M,澎湖縣,yellow,20517,61887,13415,7165,98,4485,1666,0.843,3,0,56,9,22,5736
95,12M,澎湖縣,yellow,20589,61900,13916,7139,125,4930,1722,0.846,0,3,71,9,17,9040
95,1M,澎湖縣,yellow,20152,60309,14388,8485,308,4185,1410,0.873,0,3,45,13,8,6193
95,2M,澎湖縣,yellow,20158,60438,12545,7119,81,3905,1441,0.843,4,2,74,22,5,2130
95,3M,澎湖縣,yellow,20279,60565,12663,7410,66,3757,1430,0.769,2,3,41,18,20,1412
95,4M,澎湖縣,yellow,20347,60791,12587,7305,81,3726,1475,0.79,6,1,5,15,15,5535
95,5M,澎湖縣,yellow,20406,61050,13071,7681,74,3842,1475,0.794,3,0,28,19,14,6161
95,6M,澎湖縣,green,20469,61241,14010,8025,115,4374,1496,0.879,8,6,101,22,12,9898
95,7M,澎湖縣,green,20466,61418,14034,7970,99,4426,1539,0.852,6,5,59,20,34,7698
95,8M,澎湖縣,yellow,20503,61580,13734,7609,220,4425,1480,0.834,2,3,36,19,30,4915
95,9M,澎湖縣,yellow,20475,61655,13472,6865,144,4880,1583,0.846,1,6,72,24,25,8257
96,10M,宜蘭縣,yellow,133138,280552,13618,6999,156,4793,1671,0.834,2,3,34,8,37,11162
96,11M,宜蘭縣,yellow,133285,280812,13548,6807,197,4905,1639,0.858,5,6,77,14,64,12987
96,12M,宜蘭縣,yellow,133358,281106,14056,6954,138,5299,1665,0.862,2,5,52,17,74,10176
96,1M,宜蘭縣,yellow,132571,275491,14094,7635,105,4658,1696,0.857,5,1,44,12,35,17801
96,2M,宜蘭縣,yellow,132694,275835,15588,8807,135,5004,1642,1.049,2,4,57,3,28,3401
96,3M,宜蘭縣,yellow,132751,276250,13778,7158,182,4734,1704,0.838,0,2,74,15,16,6311
96,4M,宜蘭縣,yellow,132727,276579,13368,7216,93,4413,1646,0.841,2,2,38,15,13,4655
96,5M,宜蘭縣,yellow,132847,276741,13893,7505,106,4617,1664,0.846,1,0,15,17,43,8194
96,6M,宜蘭縣,green,132941,277203,14250,7769,114,4727,1639,0.898,1,2,25,13,52,7486
96,7M,宜蘭縣,yellow,133015,278304,14760,8030,85,4948,1698,0.902,1,4,29,13,176,12994
96,8M,宜蘭縣,green,133020,279102,14670,8086,170,4752,1662,0.897,3,2,34,19,115,12107
96,9M,宜蘭縣,yellow,133041,280222,14207,7492,186,4892,1636,0.898,2,2,31,5,28,11151
96,10M,花蓮縣,yellow,105371,232072,14022,7038,181,5068,1734,0.864,2,0,42,3,22,4848
96,11M,花蓮縣,green,105337,232247,14028,6999,259,5095,1674,0.894,2,2,20,12,12,8293
96,12M,花蓮縣,yellow,105213,232601,14440,7118,273,5314,1735,0.891,0,3,50,8,20,1322
96,1M,花蓮縣,yellow,105964,227525,15593,8017,267,5616,1694,0.956,0,5,19,6,23,8189
96,2M,花蓮縣,yellow,105863,227911,13966,7296,106,4940,1624,0.948,0,4,26,5,22,1378
96,3M,花蓮縣,yellow,105647,228436,13597,6973,74,4872,1677,0.834,0,3,14,10,14,339
96,4M,花蓮縣,green,105590,228683,12694,6679,67,4296,1652,0.805,1,6,34,11,7,299
96,5M,花蓮縣,yellow,105704,229225,13765,7533,84,4414,1734,0.846,3,0,22,9,13,6545
96,6M,花蓮縣,green,105545,229652,13903,7371,69,4747,1716,0.883,0,1,16,13,8,4996
96,7M,花蓮縣,yellow,105508,230435,14535,7834,100,4860,1741,0.894,3,13,46,19,5,9855
96,8M,花蓮縣,yellow,105401,231358,14987,7798,96,5361,1733,0.923,1,6,58,31,19,8515
