AQI,縣市,監測月份
99,臺中市,6-Mar
84,臺中市,6-Mar
106,臺南市,6-Mar
108,臺南市,6-Mar
117,臺南市,6-Mar
105,臺南市,6-Mar
106,高雄市,6-Mar
118,高雄市,6-Mar
127,高雄市,6-Mar
113,高雄市,6-Mar
101,高雄市,6-Mar
118,高雄市,6-Mar
103,高雄市,6-Mar
109,高雄市,6-Mar
110,高雄市,6-Mar
123,高雄市,6-Mar
121,高雄市,6-Mar
130,高雄市,6-Mar
54,基隆市,6-Mar
78,新竹市,6-Mar
119,嘉義市,6-Mar
59,宜蘭縣,6-Mar
56,宜蘭縣,6-Mar
75,桃園市,6-Mar
74,桃園市,6-Mar
78,桃園市,6-Mar
78,桃園市,6-Mar
73,桃園市,6-Mar
83,桃園市,6-Mar
80,新竹縣,6-Mar
69,新竹縣,6-Mar
78,苗栗縣,6-Mar
70,苗栗縣,6-Mar
82,苗栗縣,6-Mar
90,彰化縣,6-Mar
71,彰化縣,6-Mar
87,彰化縣,6-Mar
94,南投縣,6-Mar
79,南投縣,6-Mar
104,南投縣,6-Mar
97,雲林縣,6-Mar
99,雲林縣,6-Mar
81,雲林縣,6-Mar
112,嘉義縣,6-Mar
109,嘉義縣,6-Mar
101,屏東縣,6-Mar
48.2,屏東縣,6-Mar
108,屏東縣,6-Mar
37,臺東縣,6-Mar
42,臺東縣,6-Mar
47,花蓮縣,6-Mar
69,澎湖縣,6-Mar
134,金門縣,6-Mar
80,連江縣,6-Mar
62,臺北市,6-Apr
59,臺北市,6-Apr
53.9,臺北市,6-Apr
64,臺北市,6-Apr
65,臺北市,6-Apr
68,臺北市,6-Apr
46,新北市,6-Apr
58,新北市,6-Apr
64,新北市,6-Apr
81,新北市,6-Apr
65,新北市,6-Apr
67,新北市,6-Apr
70,新北市,6-Apr
66,新北市,6-Apr
59,新北市,6-Apr
61,新北市,6-Apr
48.5,新北市,6-Apr
60,臺中市,6-Apr
68,臺中市,6-Apr
67,臺中市,6-Apr
76,臺中市,6-Apr
64,臺中市,6-Apr
75,臺南市,6-Apr
67,臺南市,6-Apr
65,臺南市,6-Apr
65,臺南市,6-Apr
66,高雄市,6-Apr
70,高雄市,6-Apr
69,高雄市,6-Apr
67,高雄市,6-Apr
63,高雄市,6-Apr
70,高雄市,6-Apr
62,高雄市,6-Apr
65,高雄市,6-Apr
67,高雄市,6-Apr
81,高雄市,6-Apr
72,高雄市,6-Apr
80,高雄市,6-Apr
53,基隆市,6-Apr
64,新竹市,6-Apr
79,嘉義市,6-Apr
52,宜蘭縣,6-Apr
53,宜蘭縣,6-Apr
71,桃園市,6-Apr
69,桃園市,6-Apr
64,桃園市,6-Apr
79,桃園市,6-Apr
69,桃園市,6-Apr
77,桃園市,6-Apr
58,新竹縣,6-Apr
71,新竹縣,6-Apr
67,苗栗縣,6-Apr
55,苗栗縣,6-Apr
54,苗栗縣,6-Apr
73,彰化縣,6-Apr
68,彰化縣,6-Apr
58,彰化縣,6-Apr
73,南投縣,6-Apr
53,南投縣,6-Apr
76,南投縣,6-Apr
63,雲林縣,6-Apr
65,雲林縣,6-Apr
65,雲林縣,6-Apr
81,嘉義縣,6-Apr
69,嘉義縣,6-Apr
68,屏東縣,6-Apr
41.9,屏東縣,6-Apr
60,屏東縣,6-Apr
38,臺東縣,6-Apr
32,臺東縣,6-Apr
44,花蓮縣,6-Apr
57,澎湖縣,6-Apr
108,金門縣,6-Apr
90,連江縣,6-Apr
48.4,臺北市,6-May
53,臺北市,6-May
49,臺北市,6-May
46,臺北市,6-May
48,臺北市,6-May
52,臺北市,6-May
49,新北市,6-May
35,新北市,6-May
45,新北市,6-May
47,新北市,6-May
71,新北市,6-May
45,新北市,6-May
46.3,新北市,6-May
53,新北市,6-May
47,新北市,6-May
42,新北市,6-May
48,新北市,6-May
47,臺中市,6-May
49,臺中市,6-May
61,臺中市,6-May
50,臺中市,6-May
48,臺中市,6-May
53,臺南市,6-May
62,臺南市,6-May
55,臺南市,6-May
60,臺南市,6-May
54,高雄市,6-May
58,高雄市,6-May
61,高雄市,6-May
57,高雄市,6-May
58,高雄市,6-May
60,高雄市,6-May
62,高雄市,6-May
49,高雄市,6-May
53,高雄市,6-May
53,高雄市,6-May
60,高雄市,6-May
51,高雄市,6-May
38,基隆市,6-May
45,新竹市,6-May
62,嘉義市,6-May
42,宜蘭縣,6-May
39,宜蘭縣,6-May
48,桃園市,6-May
61,桃園市,6-May
52,桃園市,6-May
50,桃園市,6-May
56,桃園市,6-May
53,桃園市,6-May
48,新竹縣,6-May
45,新竹縣,6-May
36,苗栗縣,6-May
36,苗栗縣,6-May
47,苗栗縣,6-May
53,彰化縣,6-May
52,彰化縣,6-May
46,彰化縣,6-May
43,南投縣,6-May
49,南投縣,6-May
49,南投縣,6-May
59,雲林縣,6-May
43,雲林縣,6-May
47,雲林縣,6-May
64,嘉義縣,6-May
58,嘉義縣,6-May
51,屏東縣,6-May
55,屏東縣,6-May
35.4,屏東縣,6-May
27,臺東縣,6-May
31.6,臺東縣,6-May
36,花蓮縣,6-May
43.9,澎湖縣,6-May
69,金門縣,6-May
57.1,連江縣,6-May
44,臺北市,6-Jun
50,臺北市,6-Jun
49,臺北市,6-Jun
53,臺北市,6-Jun
38,臺北市,6-Jun
52,臺北市,6-Jun
50,新北市,6-Jun
34,新北市,6-Jun
46,新北市,6-Jun
46,新北市,6-Jun
67,新北市,6-Jun
43,新北市,6-Jun
31.8,新北市,6-Jun
53,新北市,6-Jun
49,新北市,6-Jun
46,新北市,6-Jun
52,新北市,6-Jun
37,臺中市,6-Jun
25,臺中市,6-Jun
36,臺中市,6-Jun
37,臺中市,6-Jun
35,臺中市,6-Jun
41,臺南市,6-Jun
37,臺南市,6-Jun
40,臺南市,6-Jun
41,臺南市,6-Jun
37,高雄市,6-Jun
45,高雄市,6-Jun
37,高雄市,6-Jun
45,高雄市,6-Jun
39,高雄市,6-Jun
46,高雄市,6-Jun
42,高雄市,6-Jun
31,高雄市,6-Jun
36,高雄市,6-Jun
31,高雄市,6-Jun
60,高雄市,6-Jun
47,高雄市,6-Jun
35,基隆市,6-Jun
32,新竹市,6-Jun
38,嘉義市,6-Jun
38,宜蘭縣,6-Jun
44,宜蘭縣,6-Jun
46,桃園市,6-Jun
55,桃園市,6-Jun
54,桃園市,6-Jun
48,桃園市,6-Jun
43,桃園市,6-Jun
45,桃園市,6-Jun
32,新竹縣,6-Jun
36,新竹縣,6-Jun
24.5,苗栗縣,6-Jun
31,苗栗縣,6-Jun
22.4,苗栗縣,6-Jun
34,彰化縣,6-Jun
37,彰化縣,6-Jun
29,彰化縣,6-Jun
25,南投縣,6-Jun
29,南投縣,6-Jun
28,南投縣,6-Jun
29,雲林縣,6-Jun
32,雲林縣,6-Jun
29,雲林縣,6-Jun
45,嘉義縣,6-Jun
47,嘉義縣,6-Jun
41,屏東縣,6-Jun
19.8,屏東縣,6-Jun
44,屏東縣,6-Jun
24,臺東縣,6-Jun
26,臺東縣,6-Jun
32,花蓮縣,6-Jun
26.1,澎湖縣,6-Jun
33,金門縣,6-Jun
45,連江縣,6-Jun
44,臺北市,6-Jul
45,臺北市,6-Jul
35.4,臺北市,6-Jul
38,臺北市,6-Jul
43,臺北市,6-Jul
47,臺北市,6-Jul
41,新北市,6-Jul
30,新北市,6-Jul
40,新北市,6-Jul
38,新北市,6-Jul
56,新北市,6-Jul
46,新北市,6-Jul
49,新北市,6-Jul
29.1,新北市,6-Jul
39,新北市,6-Jul
42,新北市,6-Jul
37,新北市,6-Jul
33,臺中市,6-Jul
42,臺中市,6-Jul
41,臺中市,6-Jul
43,臺中市,6-Jul
42,臺中市,6-Jul
45,臺南市,6-Jul
40,臺南市,6-Jul
42,臺南市,6-Jul
43,臺南市,6-Jul
38,高雄市,6-Jul
52,高雄市,6-Jul
40,高雄市,6-Jul
47,高雄市,6-Jul
41,高雄市,6-Jul
44,高雄市,6-Jul
42,高雄市,6-Jul
32,高雄市,6-Jul
39,高雄市,6-Jul
38,高雄市,6-Jul
43,高雄市,6-Jul
52,高雄市,6-Jul
27,基隆市,6-Jul
35,新竹市,6-Jul
40,嘉義市,6-Jul
36,宜蘭縣,6-Jul
33,宜蘭縣,6-Jul
46,桃園市,6-Jul
47,桃園市,6-Jul
46,桃園市,6-Jul
54,桃園市,6-Jul
50,桃園市,6-Jul
41,桃園市,6-Jul
39,新竹縣,6-Jul
39,新竹縣,6-Jul
36,苗栗縣,6-Jul
32,苗栗縣,6-Jul
29,苗栗縣,6-Jul
35,彰化縣,6-Jul
47,彰化縣,6-Jul
42,彰化縣,6-Jul
32,南投縣,6-Jul
38,南投縣,6-Jul
37,南投縣,6-Jul
36,雲林縣,6-Jul
50,雲林縣,6-Jul
32,雲林縣,6-Jul
47,嘉義縣,6-Jul
44,嘉義縣,6-Jul
45,屏東縣,6-Jul
25,屏東縣,6-Jul
40,屏東縣,6-Jul
25,臺東縣,6-Jul
39,臺東縣,6-Jul
25,花蓮縣,6-Jul
29,澎湖縣,6-Jul
41,金門縣,6-Jul
40,連江縣,6-Jul
49,臺北市,6-Aug
44,臺北市,6-Aug
38.3,臺北市,6-Aug
49,臺北市,6-Aug
46,臺北市,6-Aug
45,臺北市,6-Aug
40,新北市,6-Aug
41,新北市,6-Aug
62,新北市,6-Aug
53,新北市,6-Aug
43,新北市,6-Aug
47,新北市,6-Aug
48,新北市,6-Aug
30.1,新北市,6-Aug
37,新北市,6-Aug
43,新北市,6-Aug
43,新北市,6-Aug
54,臺中市,6-Aug
38.1,臺中市,6-Aug
55,臺中市,6-Aug
58,臺中市,6-Aug
53,臺中市,6-Aug
49,臺南市,6-Aug
52,臺南市,6-Aug
47,臺南市,6-Aug
50,臺南市,6-Aug
50,高雄市,6-Aug
43,高雄市,6-Aug
51,高雄市,6-Aug
49,高雄市,6-Aug
52,高雄市,6-Aug
41,高雄市,6-Aug
47,高雄市,6-Aug
59,高雄市,6-Aug
44,高雄市,6-Aug
39,高雄市,6-Aug
46,高雄市,6-Aug
52,高雄市,6-Aug
30,基隆市,6-Aug
48,新竹市,6-Aug
49,嘉義市,6-Aug
40,宜蘭縣,6-Aug
36,宜蘭縣,6-Aug
48,桃園市,6-Aug
55,桃園市,6-Aug
58,桃園市,6-Aug
54,桃園市,6-Aug
56,桃園市,6-Aug
56,桃園市,6-Aug
51,新竹縣,6-Aug
53,新竹縣,6-Aug
47,苗栗縣,6-Aug
55,苗栗縣,6-Aug
46,苗栗縣,6-Aug
44,彰化縣,6-Aug
55,彰化縣,6-Aug
45,彰化縣,6-Aug
48,南投縣,6-Aug
45,南投縣,6-Aug
52,南投縣,6-Aug
43,雲林縣,6-Aug
56,雲林縣,6-Aug
48,雲林縣,6-Aug
55,嘉義縣,6-Aug
55,嘉義縣,6-Aug
26.7,屏東縣,6-Aug
46,屏東縣,6-Aug
50,屏東縣,6-Aug
27,臺東縣,6-Aug
24.5,臺東縣,6-Aug
30,花蓮縣,6-Aug
36.7,澎湖縣,6-Aug
67,金門縣,6-Aug
40,連江縣,6-Aug
40,臺北市,6-Sep
46,臺北市,6-Sep
47,臺北市,6-Sep
47,臺北市,6-Sep
47,臺北市,6-Sep
46.2,臺北市,6-Sep
46,新北市,6-Sep
41,新北市,6-Sep
46,新北市,6-Sep
52,新北市,6-Sep
35,新北市,6-Sep
62,新北市,6-Sep
44,新北市,6-Sep
43,新北市,6-Sep
43,新北市,6-Sep
42,新北市,6-Sep
39,新北市,6-Sep
58,臺中市,6-Sep
54,臺中市,6-Sep
46,臺中市,6-Sep
53,臺中市,6-Sep
55,臺中市,6-Sep
55,臺南市,6-Sep
67,臺南市,6-Sep
65,臺南市,6-Sep
69,臺南市,6-Sep
61,高雄市,6-Sep
65,高雄市,6-Sep
50,高雄市,6-Sep
72,高雄市,6-Sep
66,高雄市,6-Sep
69,高雄市,6-Sep
67,高雄市,6-Sep
69,高雄市,6-Sep
61,高雄市,6-Sep
65,高雄市,6-Sep
76,高雄市,6-Sep
69,高雄市,6-Sep
35,基隆市,6-Sep
44,新竹市,6-Sep
69,嘉義市,6-Sep
40,宜蘭縣,6-Sep
34,宜蘭縣,6-Sep
46,桃園市,6-Sep
54,桃園市,6-Sep
52,桃園市,6-Sep
46,桃園市,6-Sep
52,桃園市,6-Sep
50,桃園市,6-Sep
45,新竹縣,6-Sep
43,新竹縣,6-Sep
47,苗栗縣,6-Sep
43,苗栗縣,6-Sep
45,苗栗縣,6-Sep
52,彰化縣,6-Sep
56,彰化縣,6-Sep
60,彰化縣,6-Sep
48,南投縣,6-Sep
59,南投縣,6-Sep
56,南投縣,6-Sep
54,雲林縣,6-Sep
56,雲林縣,6-Sep
68,雲林縣,6-Sep
70,嘉義縣,6-Sep
51,嘉義縣,6-Sep
58,屏東縣,6-Sep
35.4,屏東縣,6-Sep
62,屏東縣,6-Sep
29,臺東縣,6-Sep
30.5,臺東縣,6-Sep
35,花蓮縣,6-Sep
40,澎湖縣,6-Sep
86,金門縣,6-Sep
55.7,連江縣,6-Sep
65,臺北市,6-Oct
46,臺北市,6-Oct
57,臺北市,6-Oct
58,臺北市,6-Oct
56,臺北市,6-Oct
33,臺北市,6-Oct
45,新北市,6-Oct
51,新北市,6-Oct
50,新北市,6-Oct
66,新北市,6-Oct
40,新北市,6-Oct
61,新北市,6-Oct
46,新北市,6-Oct
45,新北市,6-Oct
52,新北市,6-Oct
70,新北市,6-Oct
48,新北市,6-Oct
77,臺中市,6-Oct
81,臺中市,6-Oct
79,臺中市,6-Oct
76,臺中市,6-Oct
72,臺中市,6-Oct
111,臺南市,6-Oct
100,臺南市,6-Oct
108,臺南市,6-Oct
103,臺南市,6-Oct
96,高雄市,6-Oct
92,高雄市,6-Oct
90,高雄市,6-Oct
108,高雄市,6-Oct
87,高雄市,6-Oct
95,高雄市,6-Oct
91,高雄市,6-Oct
90,高雄市,6-Oct
94,高雄市,6-Oct
89,高雄市,6-Oct
106,高雄市,6-Oct
95,高雄市,6-Oct
0,基隆市,6-Oct
57,新竹市,6-Oct
103,嘉義市,6-Oct
48,宜蘭縣,6-Oct
45,宜蘭縣,6-Oct
66,桃園市,6-Oct
55,桃園市,6-Oct
65,桃園市,6-Oct
55,桃園市,6-Oct
60,桃園市,6-Oct
62,桃園市,6-Oct
61,新竹縣,6-Oct
55,新竹縣,6-Oct
63,苗栗縣,6-Oct
60,苗栗縣,6-Oct
58,苗栗縣,6-Oct
83,彰化縣,6-Oct
81,彰化縣,6-Oct
88,彰化縣,6-Oct
91,南投縣,6-Oct
86,南投縣,6-Oct
98,南投縣,6-Oct
107,雲林縣,6-Oct
92,雲林縣,6-Oct
77,雲林縣,6-Oct
111,嘉義縣,6-Oct
108,嘉義縣,6-Oct
77,屏東縣,6-Oct
87,屏東縣,6-Oct
41,屏東縣,6-Oct
37,臺東縣,6-Oct
46,臺東縣,6-Oct
41,花蓮縣,6-Oct
60.5,澎湖縣,6-Oct
105,金門縣,6-Oct
71,連江縣,6-Oct
57,臺北市,6-Nov
51,臺北市,6-Nov
55,臺北市,6-Nov
56,臺北市,6-Nov
30,臺北市,6-Nov
51,臺北市,6-Nov
43,新北市,6-Nov
53,新北市,6-Nov
52,新北市,6-Nov
50,新北市,6-Nov
47,新北市,6-Nov
53,新北市,6-Nov
60,新北市,6-Nov
62,新北市,6-Nov
72,新北市,6-Nov
54,新北市,6-Nov
52,新北市,6-Nov
73,臺中市,6-Nov
66,臺中市,6-Nov
68,臺中市,6-Nov
72,臺中市,6-Nov
60,臺中市,6-Nov
84,臺南市,6-Nov
91,臺南市,6-Nov
96,臺南市,6-Nov
85,臺南市,6-Nov
95,高雄市,6-Nov
84,高雄市,6-Nov
83,高雄市,6-Nov
92,高雄市,6-Nov
110,高雄市,6-Nov
98,高雄市,6-Nov
91,高雄市,6-Nov
86,高雄市,6-Nov
85,高雄市,6-Nov
87,高雄市,6-Nov
97,高雄市,6-Nov
71,高雄市,6-Nov
39,基隆市,6-Nov
62,新竹市,6-Nov
88,嘉義市,6-Nov
42,宜蘭縣,6-Nov
47,宜蘭縣,6-Nov
61,桃園市,6-Nov
57,桃園市,6-Nov
68,桃園市,6-Nov
66,桃園市,6-Nov
57,桃園市,6-Nov
61,桃園市,6-Nov
53,新竹縣,6-Nov
66,新竹縣,6-Nov
56,苗栗縣,6-Nov
57,苗栗縣,6-Nov
59,苗栗縣,6-Nov
69,彰化縣,6-Nov
69,彰化縣,6-Nov
70,彰化縣,6-Nov
61,南投縣,6-Nov
52,南投縣,6-Nov
71,南投縣,6-Nov
84,雲林縣,6-Nov
66,雲林縣,6-Nov
73,雲林縣,6-Nov
92,嘉義縣,6-Nov
90,嘉義縣,6-Nov
81,屏東縣,6-Nov
38.8,屏東縣,6-Nov
83,屏東縣,6-Nov
37,臺東縣,6-Nov
39,臺東縣,6-Nov
40,花蓮縣,6-Nov
57.2,澎湖縣,6-Nov
116,金門縣,6-Nov
76,連江縣,6-Nov
46,臺北市,6-Dec
46,臺北市,6-Dec
47,臺北市,6-Dec
40,臺北市,6-Dec
34.3,臺北市,6-Dec
41,臺北市,6-Dec
31,新北市,6-Dec
40,新北市,6-Dec
42,新北市,6-Dec
39,新北市,6-Dec
46,新北市,6-Dec
61,新北市,6-Dec
61,新北市,6-Dec
35,新北市,6-Dec
36,新北市,6-Dec
43,新北市,6-Dec
40,新北市,6-Dec
67,臺中市,6-Dec
55,臺中市,6-Dec
53,臺中市,6-Dec
57,臺中市,6-Dec
61,臺中市,6-Dec
90,臺南市,6-Dec
87,臺南市,6-Dec
95,臺南市,6-Dec
87,臺南市,6-Dec
91,高雄市,6-Dec
108,高雄市,6-Dec
107,高雄市,6-Dec
95,高雄市,6-Dec
124,高雄市,6-Dec
113,高雄市,6-Dec
100,高雄市,6-Dec
112,高雄市,6-Dec
100,高雄市,6-Dec
103,高雄市,6-Dec
116,高雄市,6-Dec
85,高雄市,6-Dec
36.9,基隆市,6-Dec
47,新竹市,6-Dec
94,嘉義市,6-Dec
35,宜蘭縣,6-Dec
35,宜蘭縣,6-Dec
49,桃園市,6-Dec
53,桃園市,6-Dec
45,桃園市,6-Dec
51,桃園市,6-Dec
46,桃園市,6-Dec
51,桃園市,6-Dec
39,新竹縣,6-Dec
44,新竹縣,6-Dec
48,苗栗縣,6-Dec
45,苗栗縣,6-Dec
45,苗栗縣,6-Dec
72,彰化縣,6-Dec
61,彰化縣,6-Dec
56,彰化縣,6-Dec
59,南投縣,6-Dec
59,南投縣,6-Dec
72,南投縣,6-Dec
78,雲林縣,6-Dec
57,雲林縣,6-Dec
71,雲林縣,6-Dec
87,嘉義縣,6-Dec
81,嘉義縣,6-Dec
93,屏東縣,6-Dec
37.9,屏東縣,6-Dec
93,屏東縣,6-Dec
34.2,臺東縣,6-Dec
28,臺東縣,6-Dec
34,花蓮縣,6-Dec
47.4,澎湖縣,6-Dec
91,金門縣,6-Dec
66,連江縣,6-Dec
54,臺北市,7-Jan
61,臺北市,7-Jan
41.8,臺北市,7-Jan
56,臺北市,7-Jan
62,臺北市,7-Jan
61,臺北市,7-Jan
46,新北市,7-Jan
56,新北市,7-Jan
76,新北市,7-Jan
56,新北市,7-Jan
53,新北市,7-Jan
45,新北市,7-Jan
54,新北市,7-Jan
60,新北市,7-Jan
48,新北市,7-Jan
55,新北市,7-Jan
68,新北市,7-Jan
64,臺中市,7-Jan
62,臺中市,7-Jan
66,臺中市,7-Jan
72,臺中市,7-Jan
68,臺中市,7-Jan
96,臺南市,7-Jan
93,臺南市,7-Jan
102,臺南市,7-Jan
78,臺南市,7-Jan
127,高雄市,7-Jan
128,高雄市,7-Jan
114,高雄市,7-Jan
99,高雄市,7-Jan
100,高雄市,7-Jan
115,高雄市,7-Jan
106,高雄市,7-Jan
105,高雄市,7-Jan
116,高雄市,7-Jan
111,高雄市,7-Jan
93,高雄市,7-Jan
114,高雄市,7-Jan
45,基隆市,7-Jan
61,新竹市,7-Jan
97,嘉義市,7-Jan
47,宜蘭縣,7-Jan
49,宜蘭縣,7-Jan
65,桃園市,7-Jan
67,桃園市,7-Jan
63,桃園市,7-Jan
65,桃園市,7-Jan
68,桃園市,7-Jan
63,桃園市,7-Jan
51,新竹縣,7-Jan
58,新竹縣,7-Jan
60,苗栗縣,7-Jan
54,苗栗縣,7-Jan
64,苗栗縣,7-Jan
74,彰化縣,7-Jan
77,彰化縣,7-Jan
64,彰化縣,7-Jan
70,南投縣,7-Jan
77,南投縣,7-Jan
60,南投縣,7-Jan
85,雲林縣,7-Jan
65,雲林縣,7-Jan
79,雲林縣,7-Jan
96,嘉義縣,7-Jan
89,嘉義縣,7-Jan
104,屏東縣,7-Jan
118,屏東縣,7-Jan
38.1,屏東縣,7-Jan
35.5,臺東縣,7-Jan
33,臺東縣,7-Jan
42,花蓮縣,7-Jan
68,澎湖縣,7-Jan
109,金門縣,7-Jan
86,連江縣,7-Jan
66,臺北市,7-Feb
63,臺北市,7-Feb
48.9,臺北市,7-Feb
70,臺北市,7-Feb
66,臺北市,7-Feb
70,臺北市,7-Feb
64,新北市,7-Feb
62,新北市,7-Feb
85,新北市,7-Feb
66,新北市,7-Feb
70,新北市,7-Feb
52,新北市,7-Feb
70,新北市,7-Feb
69,新北市,7-Feb
56,新北市,7-Feb
61,新北市,7-Feb
53,新北市,7-Feb
81,臺中市,7-Feb
76,臺中市,7-Feb
73,臺中市,7-Feb
75,臺中市,7-Feb
82,臺中市,7-Feb
80,臺南市,7-Feb
98,臺南市,7-Feb
85,臺南市,7-Feb
88,臺南市,7-Feb
105,高雄市,7-Feb
92,高雄市,7-Feb
96,高雄市,7-Feb
93,高雄市,7-Feb
88,高雄市,7-Feb
97,高雄市,7-Feb
105,高雄市,7-Feb
102,高雄市,7-Feb
92,高雄市,7-Feb
105,高雄市,7-Feb
94,高雄市,7-Feb
79,高雄市,7-Feb
47,基隆市,7-Feb
72,新竹市,7-Feb
99,嘉義市,7-Feb
29.7,宜蘭縣,7-Feb
49,宜蘭縣,7-Feb
80,桃園市,7-Feb
91,桃園市,7-Feb
77,桃園市,7-Feb
75,桃園市,7-Feb
83,桃園市,7-Feb
72,桃園市,7-Feb
70,新竹縣,7-Feb
68,新竹縣,7-Feb
71,苗栗縣,7-Feb
71,苗栗縣,7-Feb
63,苗栗縣,7-Feb
87,彰化縣,7-Feb
74,彰化縣,7-Feb
78,彰化縣,7-Feb
69,南投縣,7-Feb
82,南投縣,7-Feb
83,南投縣,7-Feb
89,雲林縣,7-Feb
91,雲林縣,7-Feb
67,雲林縣,7-Feb
100,嘉義縣,7-Feb
99,嘉義縣,7-Feb
93,屏東縣,7-Feb
91,屏東縣,7-Feb
39.9,屏東縣,7-Feb
36.6,臺東縣,7-Feb
36,臺東縣,7-Feb
42,花蓮縣,7-Feb
57.4,澎湖縣,7-Feb
114,金門縣,7-Feb
78,連江縣,7-Feb
50,臺北市,7-Mar
59,臺北市,7-Mar
58,臺北市,7-Mar
58,臺北市,7-Mar
64,臺北市,7-Mar
53,臺北市,7-Mar
54,新北市,7-Mar
58,新北市,7-Mar
72,新北市,7-Mar
56,新北市,7-Mar
56,新北市,7-Mar
45,新北市,7-Mar
57,新北市,7-Mar
57,新北市,7-Mar
43,新北市,7-Mar
51,新北市,7-Mar
49,新北市,7-Mar
59,臺中市,7-Mar
61,臺中市,7-Mar
56,臺中市,7-Mar
66,臺中市,7-Mar
64,臺中市,7-Mar
67,臺南市,7-Mar
69,臺南市,7-Mar
70,臺南市,7-Mar
80,臺南市,7-Mar
86,高雄市,7-Mar
82,高雄市,7-Mar
76,高雄市,7-Mar
79,高雄市,7-Mar
78,高雄市,7-Mar
69,高雄市,7-Mar
82,高雄市,7-Mar
94,高雄市,7-Mar
77,高雄市,7-Mar
78,高雄市,7-Mar
78,高雄市,7-Mar
93,高雄市,7-Mar
39,基隆市,7-Mar
54,新竹市,7-Mar
80,嘉義市,7-Mar
47,宜蘭縣,7-Mar
46,宜蘭縣,7-Mar
67,桃園市,7-Mar
53,桃園市,7-Mar
60,桃園市,7-Mar
66,桃園市,7-Mar
51,桃園市,7-Mar
61,桃園市,7-Mar
47,新竹縣,7-Mar
54,新竹縣,7-Mar
49,苗栗縣,7-Mar
53,苗栗縣,7-Mar
55,苗栗縣,7-Mar
60,彰化縣,7-Mar
53,彰化縣,7-Mar
62,彰化縣,7-Mar
60,南投縣,7-Mar
74,南投縣,7-Mar
72,南投縣,7-Mar
70,雲林縣,7-Mar
65,雲林縣,7-Mar
48,雲林縣,7-Mar
76,嘉義縣,7-Mar
78,嘉義縣,7-Mar
83,屏東縣,7-Mar
39.8,屏東縣,7-Mar
79,屏東縣,7-Mar
32.6,臺東縣,7-Mar
39.4,臺東縣,7-Mar
37,花蓮縣,7-Mar
51.9,澎湖縣,7-Mar
86,金門縣,7-Mar
57,連江縣,7-Mar
58,臺北市,7-Apr
64,臺北市,7-Apr
60,臺北市,7-Apr
65,臺北市,7-Apr
67,臺北市,7-Apr
58,臺北市,7-Apr
60,新北市,7-Apr
58,新北市,7-Apr
74,新北市,7-Apr
59,新北市,7-Apr
61,新北市,7-Apr
50,新北市,7-Apr
61,新北市,7-Apr
67,新北市,7-Apr
49,新北市,7-Apr
56,新北市,7-Apr
55,新北市,7-Apr
60,臺中市,7-Apr
64,臺中市,7-Apr
64,臺中市,7-Apr
64,臺中市,7-Apr
62,臺中市,7-Apr
79,臺南市,7-Apr
73,臺南市,7-Apr
65,臺南市,7-Apr
67,臺南市,7-Apr
70,高雄市,7-Apr
63,高雄市,7-Apr
71,高雄市,7-Apr
70,高雄市,7-Apr
70,高雄市,7-Apr
71,高雄市,7-Apr
72,高雄市,7-Apr
75,高雄市,7-Apr
81,高雄市,7-Apr
66,高雄市,7-Apr
83,高雄市,7-Apr
79,高雄市,7-Apr
46,基隆市,7-Apr
59,新竹市,7-Apr
74,嘉義市,7-Apr
52,宜蘭縣,7-Apr
49,宜蘭縣,7-Apr
74,桃園市,7-Apr
77,桃園市,7-Apr
70,桃園市,7-Apr
66,桃園市,7-Apr
65,桃園市,7-Apr
71,桃園市,7-Apr
53,新竹縣,7-Apr
58,新竹縣,7-Apr
49,苗栗縣,7-Apr
54,苗栗縣,7-Apr
52,苗栗縣,7-Apr
59,彰化縣,7-Apr
63,彰化縣,7-Apr
63,彰化縣,7-Apr
47,南投縣,7-Apr
61,南投縣,7-Apr
71,南投縣,7-Apr
60,雲林縣,7-Apr
65,雲林縣,7-Apr
71,雲林縣,7-Apr
75,嘉義縣,7-Apr
75,嘉義縣,7-Apr
71,屏東縣,7-Apr
42.4,屏東縣,7-Apr
74,屏東縣,7-Apr
41.9,臺東縣,7-Apr
34,臺東縣,7-Apr
40,花蓮縣,7-Apr
58.9,澎湖縣,7-Apr
100,金門縣,7-Apr
83,連江縣,7-Apr
67,臺北市,7-May
72,臺北市,7-May
57.6,臺北市,7-May
66,臺北市,7-May
73,臺北市,7-May
67,臺北市,7-May
55,新北市,7-May
65,新北市,7-May
64,新北市,7-May
80,新北市,7-May
63,新北市,7-May
63,新北市,7-May
53,新北市,7-May
69,新北市,7-May
70,新北市,7-May
58,新北市,7-May
66,新北市,7-May
65,臺中市,7-May
69,臺中市,7-May
73,臺中市,7-May
78,臺中市,7-May
72,臺中市,7-May
60,臺南市,7-May
63,臺南市,7-May
67,臺南市,7-May
81,臺南市,7-May
63,高雄市,7-May
57,高雄市,7-May
58,高雄市,7-May
56,高雄市,7-May
64,高雄市,7-May
64,高雄市,7-May
73,高雄市,7-May
56,高雄市,7-May
57,高雄市,7-May
59,高雄市,7-May
75,高雄市,7-May
59,高雄市,7-May
50,基隆市,7-May
64,新竹市,7-May
71,嘉義市,7-May
56,宜蘭縣,7-May
56,宜蘭縣,7-May
72,桃園市,7-May
68,桃園市,7-May
